iso3,measure,measure_note,window,first_year,last_year,n_years,percent_per_year,r_squared,half_life_years,direction,monotone,trajectory,trajectory_reason
KWT,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-1.5005757261090875,0.8319618043291082,46.19208271196275,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
KWT,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-1.9370174027558185,0.8291900979441508,35.784251580486384,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
KWT,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,0.057257838120028014,0.002677531442380965,nan,rising,False,intensive converger,already largely lit; the decline is convergence among lit places
KWT,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,0.16584319207966405,0.06319148495565444,nan,rising,False,intensive converger,already largely lit; the decline is convergence among lit places
KWT,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,0.3618573068487483,0.11181391716857582,nan,rising,False,intensive converger,already largely lit; the decline is convergence among lit places
KWT,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,0.7032965546467992,0.7256402259998219,nan,rising,True,intensive converger,already largely lit; the decline is convergence among lit places
KWT,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-1.943082707992428,0.8966979888489442,35.67255154445265,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
KWT,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-1.9358513543895866,0.8055594991049257,35.80580600820504,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
KWT,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,-0.555325419069278,0.10550620508085425,124.8181978994687,falling,False,intensive converger,already largely lit; the decline is convergence among lit places
IRQ,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-1.7129264029164655,0.8359933325652837,40.465672044039835,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
IRQ,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-0.9700795807977654,0.8202687328857484,71.45261010338153,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
IRQ,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-4.803994498553567,0.9735321974547869,14.428558999570978,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
IRQ,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,0.5571002830101031,0.24637188562274262,nan,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
IRQ,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-0.038550727488033995,0.0007486471732374895,1798.0132301656192,flat,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
IRQ,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,0.4862340512109627,0.12510823358924847,nan,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
IRQ,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,3.320898374998519,0.8474213822434988,nan,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
IRQ,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,1.9937003950182486,0.6926788577789976,nan,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
IRQ,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,7.568386053571961,0.9532456985003025,nan,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
IRQ,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,0.5697777798338066,0.5328852762259624,nan,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
IRQ,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,0.8006421901328183,0.4955287357307468,nan,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
IRQ,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,-0.3964033054404718,0.4685471080277901,174.85908191147405,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SYR,total,Theil T over all land pixels - both margins together,full,1992,2022,31,1.4360589849837493,0.4034339813051483,nan,rising,False,disrupted,lit area shrinking
SYR,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-0.043955026721636384,0.0005116982058559636,1576.9463295963626,flat,False,disrupted,lit area shrinking
SYR,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-1.9730199110169024,0.7259038739688116,35.13128157955053,falling,True,disrupted,lit area shrinking
SYR,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-0.04539946220327338,0.0010256810257551687,1526.7739900891781,flat,False,disrupted,lit area shrinking
SYR,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-1.248678890052053,0.56256158713157,55.510442763315275,falling,True,disrupted,lit area shrinking
SYR,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,5.152096875509934,0.7159781188093172,nan,rising,True,disrupted,lit area shrinking
SYR,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,-2.4273223006695197,0.4101134938139451,28.55604220209063,falling,False,disrupted,lit area shrinking
SYR,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,-0.458843742916849,0.019393888605979664,151.06388422203165,falling,False,disrupted,lit area shrinking
SYR,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,6.0542046213085925,0.8033809703668037,nan,rising,True,disrupted,lit area shrinking
SYR,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-0.25578568534333207,0.017551229008812043,270.9874790802145,falling,False,disrupted,lit area shrinking
SYR,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-2.3778404012436334,0.9020899043506331,29.15028191956965,falling,True,disrupted,lit area shrinking
SYR,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,1.8651298798407556,0.08380759624831162,nan,rising,False,disrupted,lit area shrinking
LBN,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-1.780173366838914,0.6674143254596627,38.93706048365274,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
LBN,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-2.313243579144576,0.5859124430096975,29.964297180337017,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
LBN,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-1.5204935976971596,0.4406031635913056,45.58698449041422,falling,False,intensive converger,already largely lit; the decline is convergence among lit places
LBN,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-1.0875055146257022,0.5037733737233467,63.7373485686197,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
LBN,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-2.3315522783089735,0.9122539874494233,29.72900016047123,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
LBN,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,-1.1292612816401295,0.22664048541772236,61.38058497438469,falling,False,intensive converger,already largely lit; the decline is convergence among lit places
LBN,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,0.48924750653908217,0.39874947239730835,nan,rising,False,intensive converger,already largely lit; the decline is convergence among lit places
LBN,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,0.5038910424516427,0.21356019467378307,nan,rising,False,intensive converger,already largely lit; the decline is convergence among lit places
LBN,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,0.25935017311348246,0.05952110410410481,nan,rising,False,intensive converger,already largely lit; the decline is convergence among lit places
LBN,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-0.48046996656448376,0.5794895007807732,144.2644137605879,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
LBN,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-0.5857122107211539,0.5596824860156754,118.34262080800961,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
LBN,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,-1.792303770997072,0.8136741277967783,38.67353245450922,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
JOR,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-1.1682748503276525,0.979349820441118,59.33083129929111,falling,True,mixed,both margins contribute
JOR,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-1.1138544277178495,0.9540301860581782,62.229602299118966,falling,True,mixed,both margins contribute
JOR,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-1.610114813598435,0.976194097641716,43.04954992686734,falling,True,mixed,both margins contribute
JOR,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-0.2368802303614752,0.13010990431973202,292.6150398883919,falling,False,mixed,both margins contribute
JOR,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-0.3659040475234152,0.12877373331671862,189.43413860858942,falling,False,mixed,both margins contribute
JOR,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,0.8140029921380271,0.465880547171281,nan,rising,False,mixed,both margins contribute
JOR,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,2.2448159795131586,0.9471428714543243,nan,rising,True,mixed,both margins contribute
JOR,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,2.2377395839236076,0.8759569686011938,nan,rising,True,mixed,both margins contribute
JOR,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,3.132334613633994,0.9659098360268372,nan,rising,True,mixed,both margins contribute
JOR,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-0.2631716121890032,0.76218479281485,263.3821994684383,falling,True,mixed,both margins contribute
JOR,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-0.38613182519472455,0.8495785617488676,179.51050271766496,falling,True,mixed,both margins contribute
JOR,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,-0.008839060645878064,0.0006473927818247045,7841.864744792558,flat,False,mixed,both margins contribute
PSE,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-1.937538409164637,0.9201241976682163,35.77462915219282,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
PSE,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-1.4398120943585173,0.8960403002440243,48.14150285831323,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
PSE,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-4.160725812072106,0.983201670587907,16.65928522732305,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
PSE,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-1.4758468914119642,0.8837548290448106,46.96606298345767,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
PSE,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-0.9191749902025844,0.8829832693250624,75.40970848294916,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
PSE,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,-3.448126729982247,0.98327457941075,20.102137619620322,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
PSE,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,0.13537037488445489,0.7002205341573853,nan,rising,True,intensive converger,already largely lit; the decline is convergence among lit places
PSE,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,0.1668702806378431,0.5800783611485009,nan,rising,True,intensive converger,already largely lit; the decline is convergence among lit places
PSE,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,0.14952283993873994,0.8828757991425095,nan,rising,True,intensive converger,already largely lit; the decline is convergence among lit places
PSE,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-2.978738690654155,0.40634286152662735,23.269821644131014,falling,False,intensive converger,already largely lit; the decline is convergence among lit places
PSE,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,0.2589687226006252,0.003602307007705983,nan,rising,False,intensive converger,already largely lit; the decline is convergence among lit places
PSE,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,-8.712825731839601,0.9345607979198746,7.95548082669612,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
SOM,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-0.9631012647857139,0.9059327970853285,71.97033229046457,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SOM,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-0.8640505383507348,0.7843182136358249,80.22067573535652,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SOM,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-1.786149815110154,0.9658413568636911,38.806777275689946,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SOM,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,1.111860267507841,0.2565698068605388,nan,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SOM,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,0.17893925036393546,0.004269225772796582,nan,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SOM,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,5.736699543175754,0.989739553038157,nan,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SOM,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,7.09765116815512,0.8651910777875054,nan,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SOM,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,6.299453883145251,0.6907561717577358,nan,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SOM,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,13.934589319535704,0.9741745194369861,nan,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SOM,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-2.007800808345463,0.8789182562682825,34.52270651943488,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SOM,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-2.722095737923051,0.9328225039265118,25.463732627156382,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SOM,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,-0.20327399645143,0.030619405484907342,340.9915644205701,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
DJI,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-0.9305033086147653,0.8958802412416209,74.49164061456476,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
DJI,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-0.6460797552174834,0.793616299250587,107.28507973858707,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
DJI,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-1.78274901900967,0.9409558647088602,38.88080560801506,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
DJI,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,0.20370713173823662,0.0365390231627809,nan,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
DJI,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-0.032636962930628316,0.0004079115784932021,2123.8103007110935,flat,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
DJI,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,1.6654548764805406,0.43640459096567685,nan,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
DJI,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,4.201736093613205,0.8721018275087695,nan,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
DJI,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,3.0112654983039238,0.7013505327514651,nan,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
DJI,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,8.014625499380253,0.8994722010716203,nan,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
DJI,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,0.1322195513985867,0.029215238644499243,nan,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
DJI,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,0.7807268478644751,0.6212444475927281,nan,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
DJI,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,-2.9256553608663234,0.8672430242606455,23.69203118834529,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
COM,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-0.4634888504281133,0.126308302607749,149.54991472172463,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
COM,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-0.6936816501812231,0.1092465206271569,99.92295174290135,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
COM,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-1.4290736845576097,0.6589818817280917,48.50324990586605,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
COM,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,1.9663032462372771,0.2291386743207882,nan,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
COM,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-0.744454585584536,0.0229034515459891,93.10805440411052,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
COM,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,5.582289844554122,0.6694976110647843,nan,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
COM,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,1.6652349964689819,0.20222651686280643,nan,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
COM,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,1.6978471945134588,0.0901537716110445,nan,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
COM,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,4.925907165650493,0.6763981913260002,nan,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
COM,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-4.614137041165418,0.48642169556948267,15.022249542568272,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
COM,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-6.778258561954459,0.4601655014729549,10.226036292721203,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
COM,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,-1.03223670673719,0.04993415088678734,67.1500224741012,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
