iso3,measure,measure_note,window,first_year,last_year,n_years,percent_per_year,r_squared,half_life_years,direction,monotone,trajectory,trajectory_reason
GLP,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-0.9384737704806921,0.5757247998607097,73.85898278274851,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
GLP,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-1.281222678369715,0.5038715850203543,54.10044578994939,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
GLP,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-0.7851880977844767,0.691286975005663,88.27785119460695,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
GLP,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-0.9676561212470051,0.938189256113344,71.63156056582334,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
GLP,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-1.1145115934052927,0.9030503666022888,62.19290895324782,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
GLP,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,-0.9552860531410449,0.917765865306231,72.55912281780213,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
GLP,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,0.03019652445904866,0.012883202280915735,,flat,False,intensive converger,already largely lit; the decline is convergence among lit places
GLP,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,0.10887615231497579,0.06024542285760728,,rising,False,intensive converger,already largely lit; the decline is convergence among lit places
GLP,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,-0.024640932337123923,0.035319364067389836,2812.990884746892,flat,False,intensive converger,already largely lit; the decline is convergence among lit places
GLP,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,1.0073120093136507,0.3195332512190053,,rising,False,intensive converger,already largely lit; the decline is convergence among lit places
GLP,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,0.9682283997743333,0.14288844282133115,,rising,False,intensive converger,already largely lit; the decline is convergence among lit places
GLP,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,2.0018738737916233,0.43038125090488205,,rising,False,intensive converger,already largely lit; the decline is convergence among lit places
GRD,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-2.893087053686388,0.6918890831693149,23.958739149474717,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
GRD,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-4.277586616708411,0.715125907211836,16.204164700078472,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
GRD,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-0.6037149410734484,0.8092551376746485,114.81365349803669,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
GRD,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-1.4482767638221608,0.8555426366327558,47.86013266764386,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
GRD,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-1.5962957788622767,0.7354518485242916,43.42222724249575,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
GRD,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,-0.6707226180761025,0.8094222888122242,103.34334371310831,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
GRD,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,0.705236887547781,0.3300264689750686,,rising,False,intensive converger,already largely lit; the decline is convergence among lit places
GRD,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,1.297334624472814,0.4254938904357985,,rising,False,intensive converger,already largely lit; the decline is convergence among lit places
GRD,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,0.0,,,flat,False,intensive converger,already largely lit; the decline is convergence among lit places
GRD,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,0.37550468113280455,0.30447268411094147,,rising,False,intensive converger,already largely lit; the decline is convergence among lit places
GRD,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,0.7474315911440681,0.4494925736127599,,rising,False,intensive converger,already largely lit; the decline is convergence among lit places
GRD,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,-0.005140840104503885,0.002856708009410143,13483.149961281224,flat,False,intensive converger,already largely lit; the decline is convergence among lit places
GTM,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-2.1745832879480504,0.7933593048913709,31.874942863834985,falling,True,mixed,both margins contribute
GTM,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-2.8343576882902872,0.7793230689012882,24.455176685129626,falling,True,mixed,both margins contribute
GTM,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-4.146700950304401,0.9118540795653665,16.71562981914726,falling,True,mixed,both margins contribute
GTM,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-0.344277272844873,0.057312557576515696,201.33399304352824,falling,False,mixed,both margins contribute
GTM,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-1.8548378201291689,0.7841186296917595,37.369692004213896,falling,True,mixed,both margins contribute
GTM,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,3.694319193422959,0.7918884597994985,,rising,True,mixed,both margins contribute
GTM,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,4.140870169418826,0.7289191180143506,,rising,True,mixed,both margins contribute
GTM,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,5.344919222888486,0.673445912009758,,rising,True,mixed,both margins contribute
GTM,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,7.759532801456602,0.899141105586153,,rising,True,mixed,both margins contribute
GTM,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,0.13241026275835666,0.1493444588467247,,rising,False,mixed,both margins contribute
GTM,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,0.2623736876292678,0.24867171238857178,,rising,False,mixed,both margins contribute
GTM,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,0.42379553897129274,0.2520191298844339,,rising,False,mixed,both margins contribute
HND,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-2.6510556774080447,0.9077790531753293,26.146081595601945,falling,True,mixed,both margins contribute
HND,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-2.4757460533765325,0.8387363070582284,27.99750724088201,falling,True,mixed,both margins contribute
HND,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-5.249583411217861,0.8486996384751632,13.203851168051841,falling,True,mixed,both margins contribute
HND,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-0.08090164213858012,0.0029400652435119866,856.7776404002058,falling,False,mixed,both margins contribute
HND,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-1.6622095852396057,0.6113355056137343,41.70034794138363,falling,True,mixed,both margins contribute
HND,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,1.8314731951951324,0.3145124710597567,,rising,False,mixed,both margins contribute
HND,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,5.743734002015764,0.8606410906210823,,rising,True,mixed,both margins contribute
HND,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,5.656227727853123,0.7216461180218479,,rising,True,mixed,both margins contribute
HND,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,9.44377126314264,0.7834682949743955,,rising,True,mixed,both margins contribute
HND,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,0.08612780451096866,0.0451520763931277,,rising,False,mixed,both margins contribute
HND,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-0.18234318844850658,0.21982422358869114,380.13330054041967,falling,False,mixed,both margins contribute
HND,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,1.7725280184732295,0.8324695631833021,,rising,True,mixed,both margins contribute
HTI,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-1.7142113626408468,0.7707576056482095,40.43533928582237,falling,True,mixed,both margins contribute
HTI,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-1.8377976144753037,0.6142686228406482,37.71618676074083,falling,True,mixed,both margins contribute
HTI,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,0.3508973195254783,0.2708761082829853,,rising,False,mixed,both margins contribute
HTI,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,0.005146441041086452,3.895133135004754e-05,,flat,False,mixed,both margins contribute
HTI,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-0.25758939352720056,0.03656940134282706,269.08995400338614,falling,False,mixed,both margins contribute
HTI,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,0.5798157899748871,0.38798265990040454,,rising,False,mixed,both margins contribute
HTI,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,5.643410845006168,0.7818995643034923,,rising,True,mixed,both margins contribute
HTI,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,6.025290810365028,0.6249840299105508,,rising,True,mixed,both margins contribute
HTI,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,-0.684264276980564,0.118489911844378,101.29816854075425,falling,False,mixed,both margins contribute
HTI,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-1.536520396026265,0.9452121575513173,45.11148581903346,falling,True,mixed,both margins contribute
HTI,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-1.4527671625077654,0.8641590321712491,47.71220044397447,falling,True,mixed,both margins contribute
HTI,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,-1.5546365374278504,0.8016092645445272,44.585802782350584,falling,True,mixed,both margins contribute
JAM,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-0.9810582114123693,0.45738445753941565,70.65301248149831,falling,False,intensive converger,already largely lit; the decline is convergence among lit places
JAM,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-1.3219169793796182,0.3823995725842907,52.43500093971427,falling,False,intensive converger,already largely lit; the decline is convergence among lit places
JAM,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-2.3010812335786843,0.9122277317455459,30.122673221837974,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
JAM,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-1.0595062676391644,0.8805452048319614,65.42171591909923,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
JAM,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-1.2219119136796592,0.8104460863991766,56.72644425510227,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
JAM,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,-1.388725455433623,0.8454745668453575,49.91247030490367,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
JAM,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,0.10912918240399261,0.0500152260671329,,rising,False,intensive converger,already largely lit; the decline is convergence among lit places
JAM,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,0.2429837419256451,0.09189099296402976,,rising,False,intensive converger,already largely lit; the decline is convergence among lit places
JAM,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,0.503935417940179,0.7202406659560894,,rising,True,intensive converger,already largely lit; the decline is convergence among lit places
JAM,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,0.2421791176035719,0.6525382946733197,,rising,True,intensive converger,already largely lit; the decline is convergence among lit places
JAM,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,0.3695655868029529,0.7021714967418597,,rising,True,intensive converger,already largely lit; the decline is convergence among lit places
JAM,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,0.13365553352494342,0.22389829052350424,,rising,False,intensive converger,already largely lit; the decline is convergence among lit places
KNA,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-1.698869007458676,0.6747237061285771,40.80050772112315,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
KNA,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-1.9248345765535912,0.496789098520121,36.01074029961695,falling,False,intensive converger,already largely lit; the decline is convergence among lit places
KNA,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-2.0937583765281262,0.8673025468495345,33.10540453618737,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
KNA,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-1.092506508221734,0.811186878581677,63.44558822703735,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
KNA,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-1.0100491903189668,0.5792299011287336,68.62509145134348,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
KNA,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,-1.4823156288572648,0.8917902873553764,46.76110587151408,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
KNA,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,0.23638308872979868,0.28207355634213604,,rising,False,intensive converger,already largely lit; the decline is convergence among lit places
KNA,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,0.3863198930206669,0.2917229466831801,,rising,False,intensive converger,already largely lit; the decline is convergence among lit places
KNA,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,0.15303968885242672,0.6162123330992009,,rising,True,intensive converger,already largely lit; the decline is convergence among lit places
KNA,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,1.0485698152565193,0.7982427829920492,,rising,True,intensive converger,already largely lit; the decline is convergence among lit places
KNA,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,0.5943310093334165,0.7096284919588195,,rising,True,intensive converger,already largely lit; the decline is convergence among lit places
KNA,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,2.8490156778251223,0.7923965382554514,,rising,True,intensive converger,already largely lit; the decline is convergence among lit places
LCA,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-2.066487084576281,0.7627410769577663,33.54229434741763,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
LCA,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-2.9130298421333456,0.7714438799835569,23.79471609025199,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
LCA,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-2.3033890699910318,0.8644348080383131,30.092492388298258,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
LCA,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-1.4193878641119562,0.8674166724962089,48.83423326953797,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
LCA,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-1.8814613368313253,0.9019283186053578,36.8408942023392,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
LCA,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,0.14442833542411346,0.05325739184895468,,rising,False,intensive converger,already largely lit; the decline is convergence among lit places
LCA,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,0.3395334224540552,0.2748031513928182,,rising,False,intensive converger,already largely lit; the decline is convergence among lit places
LCA,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,0.5783258080294873,0.3124449263048811,,rising,False,intensive converger,already largely lit; the decline is convergence among lit places
LCA,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,0.6878457532014722,0.7433390151477802,,rising,True,intensive converger,already largely lit; the decline is convergence among lit places
LCA,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,0.15222138405722146,0.0520735384505626,,rising,False,intensive converger,already largely lit; the decline is convergence among lit places
LCA,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-0.08885592269965226,0.007805557587051225,780.0798860678062,falling,False,intensive converger,already largely lit; the decline is convergence among lit places
LCA,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,1.2100398209354535,0.7846909751146017,,rising,True,intensive converger,already largely lit; the decline is convergence among lit places
MEX,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-0.7161959347512519,0.6110671854969861,96.78178092433437,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MEX,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-0.8117637495301094,0.4825544887849902,85.38779675258651,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MEX,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-2.200175092160891,0.9234295213694769,31.504182691168193,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MEX,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,0.24971715596359087,0.08147296575707264,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MEX,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-0.4657984820934093,0.23191345419804213,148.80838113614644,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MEX,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,2.8572170606630722,0.8339053994287351,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MEX,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,1.508679932050803,0.574966018947365,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MEX,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,1.4570001695676889,0.37131860177508297,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MEX,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,5.2201029784071995,0.9206666120220054,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MEX,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-0.17023373357361576,0.46639211870776015,407.173810976895,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MEX,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-0.15218797310423196,0.21477427061611729,455.45463706597627,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MEX,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,0.09648934404852409,0.21657435855085022,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MSR,total,Theil T over all land pixels - both margins together,full,1992,2022,31,3.5503229312148656,0.5067200263234736,,rising,True,disrupted,lit area shrinking
MSR,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,4.221256969607069,0.35615369838284083,,rising,False,disrupted,lit area shrinking
MSR,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-1.029951624367833,0.2585206468226125,67.29900358042421,falling,False,disrupted,lit area shrinking
MSR,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-2.568620925596612,0.24383676949283148,26.985187796792104,falling,False,disrupted,lit area shrinking
MSR,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-6.211922643816481,0.707095986423423,11.158335676474064,falling,True,disrupted,lit area shrinking
MSR,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,7.358363650354249,0.18395351653358358,,rising,False,disrupted,lit area shrinking
MSR,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,-2.455576260738625,0.5290328178473787,28.227475222107337,falling,True,disrupted,lit area shrinking
MSR,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,-3.2146864592858044,0.4538897434496062,21.56189069567734,falling,False,disrupted,lit area shrinking
MSR,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,1.5480816328475067,0.168640135394766,,rising,False,disrupted,lit area shrinking
MSR,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,7.80062724413458,0.7719891308998443,,rising,True,disrupted,lit area shrinking
MSR,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,8.574261838889958,0.6168813580436833,,rising,True,disrupted,lit area shrinking
MSR,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,0.1032837636075747,0.027124261480722167,,rising,False,disrupted,lit area shrinking
MTQ,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-0.9439892953699349,0.7156594035781536,73.42744075167839,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
MTQ,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-1.4237536384285612,0.7637123187946556,48.68448879435295,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
MTQ,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-0.4835837071842501,0.8077378514547969,143.3355115696339,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
MTQ,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-0.912955134427935,0.7847075058521001,75.92346594274612,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
MTQ,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-1.2920500392194032,0.8470886904125177,53.64708482797715,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
MTQ,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,0.5186018090185099,0.6321757149153451,,rising,True,intensive converger,already largely lit; the decline is convergence among lit places
MTQ,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,0.019860337403493952,0.054739149460408434,,flat,False,intensive converger,already largely lit; the decline is convergence among lit places
MTQ,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,0.04883608238865889,0.13890108874723572,,flat,False,intensive converger,already largely lit; the decline is convergence among lit places
MTQ,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,0.17839837030096775,0.7201808241231573,,rising,True,intensive converger,already largely lit; the decline is convergence among lit places
MTQ,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-1.2177611415370104,0.9014236092653024,56.919797891159675,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
MTQ,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-1.473141370131676,0.9106564255975409,47.05231925555038,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
MTQ,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,0.3252160685216354,0.8167428176221173,,rising,True,intensive converger,already largely lit; the decline is convergence among lit places
NIC,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-1.2716980149577577,0.8601838052189179,54.50564303845121,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
NIC,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-1.1497347895167063,0.732038204131803,60.28757126252666,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
NIC,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-2.9581487410898935,0.9298901410321332,23.43178931241178,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
NIC,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,0.6646325155816944,0.21641144395609574,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
NIC,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-0.55564038411383,0.15440203874263736,124.7474446382114,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
NIC,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,2.4247508047229958,0.5051772665701338,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
NIC,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,4.229167430097251,0.832363084895343,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
NIC,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,3.6646716604174214,0.6345436208181361,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
NIC,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,9.024289778168228,0.9255140692569135,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
NIC,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-0.014274054948876921,0.0026037630702653056,4855.993500392696,flat,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
NIC,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-0.22477947833033973,0.41063961065267807,308.3676435716629,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
NIC,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,0.943888282804683,0.6884323040742353,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
PAN,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-2.0238410235263324,0.9196922801056688,34.24909232011754,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
PAN,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-1.733102765154705,0.8049809318146586,39.994580500139676,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
PAN,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-2.9585256132784354,0.8551762955545164,23.42880445073609,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
PAN,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,0.37171720634272454,0.12810812016739767,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
PAN,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-0.4413373018445248,0.1263423973563164,157.05610599036302,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
PAN,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,2.130206176956951,0.6895746234185557,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
PAN,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,4.9511363504035,0.8754216109860938,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
PAN,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,4.447750796086005,0.6961687138415975,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
PAN,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,6.596769576992502,0.8283933933981805,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
PAN,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,1.0358067790036538,0.9451273622683634,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
PAN,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,0.966963181016709,0.8856230904921996,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
PAN,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,0.919029438483698,0.5618114100082289,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SLV,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-1.821931161983906,0.45176244294867735,38.0446415881693,falling,False,mixed,both margins contribute
SLV,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-2.3243212548899232,0.4131884219328643,29.821487847331667,falling,False,mixed,both margins contribute
SLV,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-7.889683087035045,0.9172095057744923,8.785488249825647,falling,True,mixed,both margins contribute
SLV,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-0.024535688677993352,0.00029576151012548766,2825.056959504241,flat,False,mixed,both margins contribute
SLV,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-1.3977592993342125,0.6439261121375941,49.58988152610457,falling,True,mixed,both margins contribute
SLV,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,4.309817098902215,0.6151710439797845,,rising,True,mixed,both margins contribute
